AGE_GROUP_ID;FREQUENCY;DATE;REGION_NAME;AGE_GROUP_NAME;REGION_ID;VALUE;INDICATOR_ID;INDICATOR_NAME;REGION_REGIONID;SEX_ID;SEX_NAME
KN.AG1;Annual;2031;Meghalaya;All Age;IN-ML;752.0;KN.A2;Projected Urban Population;IN-ML;KN.TTL;Both Sex
KN.AG1;Annual;2013;Mizoram;All Age;IN-MZ;1121.0;KN.A1;Projected Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2022;Mizoram;All Age;IN-MZ;1227.0;KN.A1;Projected Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2025;Mizoram;All Age;IN-MZ;1261.0;KN.A1;Projected Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2029;Mizoram;All Age;IN-MZ;1303.0;KN.A1;Projected Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2011;Mizoram;All Age;IN-MZ;572.0;KN.A2;Projected Urban Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2016;Mizoram;All Age;IN-MZ;617.0;KN.A2;Projected Urban Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2019;Mizoram;All Age;IN-MZ;645.0;KN.A2;Projected Urban Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2023;Mizoram;All Age;IN-MZ;681.0;KN.A2;Projected Urban Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2029;Mizoram;All Age;IN-MZ;735.0;KN.A2;Projected Urban Population;IN-MZ;KN.TTL;Both Sex
KN.AG1;Annual;2013;Nagaland;All Age;IN-NL;2022.0;KN.A1;Projected Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2022;Nagaland;All Age;IN-NL;2213.0;KN.A1;Projected Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2030;Nagaland;All Age;IN-NL;2367.0;KN.A1;Projected Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2032;Nagaland;All Age;IN-NL;2400.0;KN.A1;Projected Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2033;Nagaland;All Age;IN-NL;2415.0;KN.A1;Projected Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2035;Nagaland;All Age;IN-NL;2444.0;KN.A1;Projected Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2016;Nagaland;All Age;IN-NL;747.0;KN.A2;Projected Urban Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2022;Nagaland;All Age;IN-NL;982.0;KN.A2;Projected Urban Population;IN-NL;KN.TTL;Both Sex
KN.AG1;Annual;2015;Odisha;All Age;IN-OR;42897.0;KN.A1;Projected Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2017;Odisha;All Age;IN-OR;43309.0;KN.A1;Projected Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2020;Odisha;All Age;IN-OR;43852.0;KN.A1;Projected Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2024;Odisha;All Age;IN-OR;44420.0;KN.A1;Projected Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2028;Odisha;All Age;IN-OR;44810.0;KN.A1;Projected Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2035;Odisha;All Age;IN-OR;45022.0;KN.A1;Projected Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2011;Odisha;All Age;IN-OR;7004.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2013;Odisha;All Age;IN-OR;7231.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2018;Odisha;All Age;IN-OR;7805.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2022;Odisha;All Age;IN-OR;8255.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2025;Odisha;All Age;IN-OR;8584.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2026;Odisha;All Age;IN-OR;8696.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2030;Odisha;All Age;IN-OR;9105.0;KN.A2;Projected Urban Population;IN-OR;KN.TTL;Both Sex
KN.AG1;Annual;2013;Punjab;All Age;IN-PB;28302.0;KN.A1;Projected Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2014;Punjab;All Age;IN-PB;28581.0;KN.A1;Projected Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2022;Punjab;All Age;IN-PB;30535.0;KN.A1;Projected Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2024;Punjab;All Age;IN-PB;30926.0;KN.A1;Projected Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2028;Punjab;All Age;IN-PB;31626.0;KN.A1;Projected Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2035;Punjab;All Age;IN-PB;32544.0;KN.A1;Projected Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2011;Punjab;All Age;IN-PB;10399.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2012;Punjab;All Age;IN-PB;10606.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2013;Punjab;All Age;IN-PB;10814.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2018;Punjab;All Age;IN-PB;11852.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2020;Punjab;All Age;IN-PB;12262.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2022;Punjab;All Age;IN-PB;12660.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2028;Punjab;All Age;IN-PB;13804.0;KN.A2;Projected Urban Population;IN-PB;KN.TTL;Both Sex
KN.AG1;Annual;2012;Rajasthan;All Age;IN-RJ;69687.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2020;Rajasthan;All Age;IN-RJ;78273.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2025;Rajasthan;All Age;IN-RJ;82770.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2026;Rajasthan;All Age;IN-RJ;83642.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2028;Rajasthan;All Age;IN-RJ;85064.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2029;Rajasthan;All Age;IN-RJ;85775.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2034;Rajasthan;All Age;IN-RJ;89217.0;KN.A1;Projected Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2020;Rajasthan;All Age;IN-RJ;20497.0;KN.A2;Projected Urban Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2026;Rajasthan;All Age;IN-RJ;22615.0;KN.A2;Projected Urban Population;IN-RJ;KN.TTL;Both Sex
KN.AG1;Annual;2012;Sikkim;All Age;IN-SK;617.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2013;Sikkim;All Age;IN-SK;624.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2015;Sikkim;All Age;IN-SK;637.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2016;Sikkim;All Age;IN-SK;644.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2022;Sikkim;All Age;IN-SK;683.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2023;Sikkim;All Age;IN-SK;689.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2025;Sikkim;All Age;IN-SK;702.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2031;Sikkim;All Age;IN-SK;736.0;KN.A1;Projected Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2015;Sikkim;All Age;IN-SK;209.0;KN.A2;Projected Urban Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2020;Sikkim;All Age;IN-SK;287.0;KN.A2;Projected Urban Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2029;Sikkim;All Age;IN-SK;444.0;KN.A2;Projected Urban Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2031;Sikkim;All Age;IN-SK;480.0;KN.A2;Projected Urban Population;IN-SK;KN.TTL;Both Sex
KN.AG1;Annual;2013;Tamil Nadu;All Age;IN-TN;73142.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2017;Tamil Nadu;All Age;IN-TN;74989.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2018;Tamil Nadu;All Age;IN-TN;75342.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2021;Tamil Nadu;All Age;IN-TN;76402.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2025;Tamil Nadu;All Age;IN-TN;77317.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2030;Tamil Nadu;All Age;IN-TN;77975.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2032;Tamil Nadu;All Age;IN-TN;78079.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2024;Tamil Nadu;All Age;IN-TN;41726.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2026;Tamil Nadu;All Age;IN-TN;42669.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2027;Tamil Nadu;All Age;IN-TN;43079.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2028;Tamil Nadu;All Age;IN-TN;43491.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2029;Tamil Nadu;All Age;IN-TN;43905.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2030;Tamil Nadu;All Age;IN-TN;44322.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2035;Tamil Nadu;All Age;IN-TN;46188.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2011;Telangana;All Age;IN-TE;35004.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2021;Telangana;All Age;IN-TE;37725.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2022;Telangana;All Age;IN-TE;37907.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2027;Telangana;All Age;IN-TE;38750.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2028;Telangana;All Age;IN-TE;38864.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2031;Telangana;All Age;IN-TE;39207.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2013;Telangana;All Age;IN-TE;14472.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2014;Telangana;All Age;IN-TE;14849.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2015;Telangana;All Age;IN-TE;15231.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2017;Telangana;All Age;IN-TE;15987.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2018;Telangana;All Age;IN-TE;16365.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2021;Telangana;All Age;IN-TE;17514.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2023;Telangana;All Age;IN-TE;18243.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2024;Telangana;All Age;IN-TE;18612.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2027;Telangana;All Age;IN-TE;19694.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2036;Telangana;All Age;IN-TE;22733.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2014;Tripura;All Age;IN-TR;3794.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2015;Tripura;All Age;IN-TR;3834.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2026;Tripura;All Age;IN-TR;4260.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2029;Tripura;All Age;IN-TR;4362.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2030;Tripura;All Age;IN-TR;4396.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2016;Tripura;All Age;IN-TR;1220.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2018;Tripura;All Age;IN-TR;1331.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2022;Tripura;All Age;IN-TR;1565.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2023;Tripura;All Age;IN-TR;1625.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2032;Tripura;All Age;IN-TR;2199.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2011;Uttar Pradesh;All Age;IN-UP;199812.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2013;Uttar Pradesh;All Age;IN-UP;206322.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2017;Uttar Pradesh;All Age;IN-UP;219051.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2011;Uttar Pradesh;All Age;IN-UP;44495.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2014;Uttar Pradesh;All Age;IN-UP;47612.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2021;Uttar Pradesh;All Age;IN-UP;54815.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2022;Uttar Pradesh;All Age;IN-UP;55718.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2023;Uttar Pradesh;All Age;IN-UP;56627.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2031;Uttar Pradesh;All Age;IN-UP;63430.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2015;Uttarakhand;All Age;IN-UT;10621.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2022;Uttarakhand;All Age;IN-UT;11518.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2024;Uttarakhand;All Age;IN-UT;11755.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2029;Uttarakhand;All Age;IN-UT;12312.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2030;Uttarakhand;All Age;IN-UT;12418.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2018;Uttarakhand;All Age;IN-UT;3694.0;KN.A2;Projected Urban Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2021;Uttarakhand;All Age;IN-UT;3985.0;KN.A2;Projected Urban Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2032;West Bengal;All Age;IN-WB;102320.0;KN.A1;Projected Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2021;West Bengal;All Age;IN-WB;35280.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2027;West Bengal;All Age;IN-WB;38801.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2034;West Bengal;All Age;IN-WB;42608.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2036;West Bengal;All Age;IN-WB;43658.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2012;Andaman & Nicobar Islands;All Age;IN-AN;383.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2022;Andaman & Nicobar Islands;All Age;IN-AN;402.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2033;Andaman & Nicobar Islands;All Age;IN-AN;412.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2013;Andaman & Nicobar Islands;All Age;IN-AN;149.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2018;Andaman & Nicobar Islands;All Age;IN-AN;164.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2019;Andaman & Nicobar Islands;All Age;IN-AN;167.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2022;Andaman & Nicobar Islands;All Age;IN-AN;175.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2024;Andaman & Nicobar Islands;All Age;IN-AN;180.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2028;Andaman & Nicobar Islands;All Age;IN-AN;191.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2029;Andaman & Nicobar Islands;All Age;IN-AN;194.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2031;Andaman & Nicobar Islands;All Age;IN-AN;200.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2032;Andaman & Nicobar Islands;All Age;IN-AN;202.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2013;Chandigarh;All Age;IN-CH;1088.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2015;Chandigarh;All Age;IN-CH;1120.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2018;Chandigarh;All Age;IN-CH;1165.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2023;Chandigarh;All Age;IN-CH;1231.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2033;Chandigarh;All Age;IN-CH;1335.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2035;Chandigarh;All Age;IN-CH;1351.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2011;Chandigarh;All Age;IN-CH;1026.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2013;Chandigarh;All Age;IN-CH;1066.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2016;Chandigarh;All Age;IN-CH;1123.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2020;Chandigarh;All Age;IN-CH;1189.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2021;Chandigarh;All Age;IN-CH;1204.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2024;Chandigarh;All Age;IN-CH;1243.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2034;Chandigarh;All Age;IN-CH;1343.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2016;Daman & Diu;All Age;IN-DD;329.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2017;Daman & Diu;All Age;IN-DD;357.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2019;Daman & Diu;All Age;IN-DD;413.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2020;Daman & Diu;All Age;IN-DD;441.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2025;Daman & Diu;All Age;IN-DD;658.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2028;Daman & Diu;All Age;IN-DD;878.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2036;Daman & Diu;All Age;IN-DD;1969.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2011;Daman & Diu;All Age;IN-DD;183.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2031;Daman & Diu;All Age;IN-DD;1122.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2033;Daman & Diu;All Age;IN-DD;1455.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2013;Dadra & Nagar Haveli;All Age;IN-DN;387.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2014;Dadra & Nagar Haveli;All Age;IN-DN;409.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2024;Dadra & Nagar Haveli;All Age;IN-DN;745.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2025;Dadra & Nagar Haveli;All Age;IN-DN;790.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2026;Dadra & Nagar Haveli;All Age;IN-DN;836.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2011;Dadra & Nagar Haveli;All Age;IN-DN;161.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2013;Dadra & Nagar Haveli;All Age;IN-DN;200.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2017;Dadra & Nagar Haveli;All Age;IN-DN;292.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2028;Dadra & Nagar Haveli;All Age;IN-DN;732.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2033;Dadra & Nagar Haveli;All Age;IN-DN;1097.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2013;Jammu & Kashmir;All Age;IN-JK;12519.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2018;Jammu & Kashmir;All Age;IN-JK;13101.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2026;Jammu & Kashmir;All Age;IN-JK;13896.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2027;Jammu & Kashmir;All Age;IN-JK;13989.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2032;Jammu & Kashmir;All Age;IN-JK;14438.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2013;Jammu & Kashmir;All Age;IN-JK;3504.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2014;Jammu & Kashmir;All Age;IN-JK;3571.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2028;Jammu & Kashmir;All Age;IN-JK;4483.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2022;Ladakh;All Age;IN-LA;299.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2027;Ladakh;All Age;IN-LA;306.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2032;Ladakh;All Age;IN-LA;312.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2033;Ladakh;All Age;IN-LA;313.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2019;Ladakh;All Age;IN-LA;82.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2024;Ladakh;All Age;IN-LA;96.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2031;Ladakh;All Age;IN-LA;115.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2016;Lakshadweep;All Age;IN-LD;67.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2029;Lakshadweep;All Age;IN-LD;70.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2036;Lakshadweep;All Age;IN-LD;71.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2014;Lakshadweep;All Age;IN-LD;56.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2016;Lakshadweep;All Age;IN-LD;60.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2019;Lakshadweep;All Age;IN-LD;64.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2024;Lakshadweep;All Age;IN-LD;69.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2028;Lakshadweep;All Age;IN-LD;70.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2012;NCT of Delhi;All Age;IN-DL;17166.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2014;NCT of Delhi;All Age;IN-DL;17921.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2018;NCT of Delhi;All Age;IN-DL;19435.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2026;NCT of Delhi;All Age;IN-DL;22540.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2029;NCT of Delhi;All Age;IN-DL;23747.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2015;NCT of Delhi;All Age;IN-DL;18009.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2020;NCT of Delhi;All Age;IN-DL;20037.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
